MEGFR,Viatura_COD,TIPO_DECIR,ELEMENTO,COD_EQUIPA,CODIGO_ICNF,TIPOLOGIA,MODELO,MARCA,CHASSIS,MATRICULA,UO_DRCNF,BASE,ESTADO,AGFR,LAT_BASE,LONG_BASE,DDI_VIATURA,Ligada_Meios_v1
FSBF,TB TF11,NULL,NULL,NULL,TF11,Trator Valtra Série T (214cv),VALTRA,SÉRIE T (214cv),YK5T214HOKS158018,21-ZD-22,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TF12,NULL,NULL,NULL,TF12,Trator Valtra Série T (214cv),VALTRA,SÉRIE T (214cv),YK5T214HOKS158038,21-ZD-25,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL07,NULL,NULL,NULL,TL07,Trator Rastos New Holland TK4.100,NEW HOLLAND,TK4 100 M,ZLJK00971,971,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL08,NULL,NULL,NULL,TL08,Trator Rastos New Holland TK4.100,TK4 100 M,New Holland,ZLJK00899,899,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL09,NULL,NULL,NULL,TL09,Trator Rastos New Holland TK4.100,TK4 100 M,New Holland,ZLJK00896,896,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TR TL10,NULL,NULL,NULL,TL010,Trator Rastos New Holland TK4.100,TK4 100 M,New Holland,ZLJK00851,851,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF3,NULL,NULL,NULL,TFF3,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACPMRF00166,AE-85-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF4,NULL,NULL,NULL,TFF4,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACHMRF00176,AE-91-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF5,NULL,NULL,NULL,TFF5,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACKMRF00170,AE-92-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF6,NULL,NULL,NULL,TFF6,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACCMRF00169,AE-93-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF7,NULL,NULL,NULL,TFF7,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACAMRF00174,AE-90-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF8,NULL,NULL,NULL,TFF8,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACKMRF00167,AE-84-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF9,NULL,NULL,NULL,TFF9,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACCMRF00172,AE-89-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF10,NULL,NULL,NULL,TFF10,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACJMRF00171,AE-88-PL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF11,NULL,NULL,NULL,TFF11,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACCMRF00178,AE-95-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF12,NULL,NULL,NULL,TFF12,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACJMRF00168,AE-87-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFF13,NULL,NULL,NULL,TFF13,Trator Valtra Serie F (105cv),VALTRA,SÉRIE F (105cv),ZPJ542ACVMRF00173,AE-94-NG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG04,NULL,NULL,NULL,GG04,Máquina Giratória de Rastos Doosan DX140,DOOSAN,DX 140 LCR-5,DXCCEBDUCM0020155,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG05,NULL,NULL,NULL,GG05,Máquina Giratória de Rastos Doosan DX140,DOOSAN,DX 140 LCR-5,DXCCEBDUCM0020035,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG06,NULL,NULL,NULL,GG06,Máquina Giratória de Rastos Doosan DX210,DOOSAN,DX 210 NLC-7,DHCEBDRTM0001125,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,GR GG07,NULL,NULL,NULL,GG07,Máquina Giratória de Rastos Doosan DX210,DOOSAN,DX 210 NLC-7,DHCEBDRTM0001129,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M17,NULL,NULL,NULL,M17,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20038,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M18,NULL,NULL,NULL,M18,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20042,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M19,NULL,NULL,NULL,M19,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20051,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M20,NULL,NULL,NULL,M20,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20054,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M21,NULL,NULL,NULL,M21,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20058,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M22,NULL,NULL,NULL,M22,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20072,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M23,NULL,NULL,NULL,M23,Máquina de Rastos D51,KOMATSU,D51 EX-24E0,20073,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M14,MR,NULL,NULL,M14,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92890,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M15,MR,NULL,NULL,M15,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92938,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M16,MR,NULL,NULL,M16,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92939,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M24,MR,NULL,NULL,M24,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92950,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA11,NULL,NULL,NULL,TFA11,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS305014,AN 43 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA12,NULL,NULL,NULL,TFA12,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS319013,AN 40 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA13,NULL,NULL,NULL,TFA13,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS306034,AN 38 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA14,NULL,NULL,NULL,TFA14,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS306032,AN 42 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA15,NULL,NULL,NULL,TFA15,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS306013,AN 36 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA16,NULL,NULL,NULL,TFA16,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS288016,AN 41 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA17,NULL,NULL,NULL,TFA17,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS305002,AN 32 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
